,Unnamed: 0,Category,Subcategory,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
1358,2625,Arts & Entertainment,theaters,E0NCXPCcIBH6kryRMcu-Nw,nicolas-aliaga-voice-teacher-san-francisco,Nicolas Aliaga Voice Teacher,https://s3-media1.fl.yelpcdn.com/bphoto/NMRdfy-RhkycOM-P__ltog/o.jpg,False,https://www.yelp.com/biz/nicolas-aliaga-voice-teacher-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'opera', 'title': 'Opera & Ballet'}]",5.0,"{'latitude': 37.750744, 'longitude': -122.446793}",[],Free/Unknown,"{'address1': '45 Crestline Dr', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94131', 'country': 'US', 'state': 'CA', 'display_address': ['45 Crestline Dr', 'San Francisco, CA 94131']}",14156378114.0,(415) 637-8114,1450.0888386252675
1359,2626,Arts & Entertainment,theaters,TAYVMvpujpvcTzPI-dyEWw,the-marsh-san-francisco,The Marsh,https://s3-media4.fl.yelpcdn.com/bphoto/xa9dBjosHAa9bNBoWCYTBg/o.jpg,False,https://www.yelp.com/biz/the-marsh-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,102,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.6,"{'latitude': 37.755733, 'longitude': -122.4212321}",[],Free/Unknown,"{'address1': '1062 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['1062 Valencia St', 'San Francisco, CA 94110']}",14152823055.0,(415) 282-3055,1455.713701261814
1360,2627,Arts & Entertainment,theaters,04TBLsrEQBtX0hfILq4z2A,american-indian-film-institute-san-francisco-2,American Indian Film Institute,https://s3-media4.fl.yelpcdn.com/bphoto/H3aelH7S0Wb6CjfEdJOGdg/o.jpg,False,https://www.yelp.com/biz/american-indian-film-institute-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'movietheaters', 'title': 'Cinema'}]",4.0,"{'latitude': 37.7675856, 'longitude': -122.4219505}",[],Free/Unknown,"{'address1': '333 Valencia St', 'address2': 'Ste 322', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['333 Valencia St', 'Ste 322', 'San Francisco, CA 94103']}",14155540525.0,(415) 554-0525,1488.5797820553255
1361,2628,Arts & Entertainment,theaters,iAtZM8PGfmelxMW54gmiAA,bay-area-young-positives-san-francisco,Bay Area Young Positives,,False,https://www.yelp.com/biz/bay-area-young-positives-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,2,"[{'alias': 'social_clubs', 'title': 'Social Clubs'}]",5.0,"{'latitude': 37.7738036, 'longitude': -122.4309706}",[],Free/Unknown,"{'address1': '701 Oak St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['701 Oak St', 'San Francisco, CA 94117']}",14154871616.0,(415) 487-1616,1513.1869286830088
1362,2629,Arts & Entertainment,theaters,BsMFSE3-V5qUosWbTLL6nw,another-hole-in-the-head-san-francisco,Another Hole in the Head,https://s3-media2.fl.yelpcdn.com/bphoto/UuIKwH6YjvtWpXiKXSJxuw/o.jpg,False,https://www.yelp.com/biz/another-hole-in-the-head-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,4,"[{'alias': 'movietheaters', 'title': 'Cinema'}]",5.0,"{'latitude': 37.7745704650879, 'longitude': -122.437370300293}",[],Free/Unknown,"{'address1': '530 Divisadero St', 'address2': 'Ste 183', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['530 Divisadero St', 'Ste 183', 'San Francisco, CA 94117']}",14158203907.0,(415) 820-3907,1521.8430360595714
1363,2630,Arts & Entertainment,theaters,rxLLCfm_KXvfSmk95dayww,more-human-than-human-san-francisco,More Human Than Human,,False,https://www.yelp.com/biz/more-human-than-human-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'theater', 'title': 'Performing Arts'}]",3.0,"{'latitude': 37.7608546614647, 'longitude': -122.419221997261}",[],Free/Unknown,"{'address1': '2263 Mission St', 'address2': 'The Dark Room Theater', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2263 Mission St', 'The Dark Room Theater', 'San Francisco, CA 94110']}",14154017987.0,(415) 401-7987,1524.412272067267
1364,2631,Arts & Entertainment,theaters,OHhiZlZ6QlYaJTvlvqoZKQ,volare-variety-san-francisco,Volare Variety,https://s3-media1.fl.yelpcdn.com/bphoto/U4iYKhMKwSJjWcgs1b2qHQ/o.jpg,False,https://www.yelp.com/biz/volare-variety-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,5,"[{'alias': 'theater', 'title': 'Performing Arts'}]",5.0,"{'latitude': 37.7650486032696, 'longitude': -122.419666294358}",[],Free/Unknown,"{'address1': '16TH And Mission', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['16TH And Mission', 'San Francisco, CA 94103']}",14158575819.0,(415) 857-5819,1543.1972247053457
1365,2632,Arts & Entertainment,theaters,_y-uYIkFdO-2NK0k0FU51g,instrumental-theatre-san-francisco,Instrumental Theatre,https://s3-media2.fl.yelpcdn.com/bphoto/R7DQ6TkVwCetTKWG15vdSQ/o.jpg,False,https://www.yelp.com/biz/instrumental-theatre-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,2,"[{'alias': 'theater', 'title': 'Performing Arts'}]",5.0,"{'latitude': 37.752102, 'longitude': -122.422615}",[],Free/Unknown,"{'address1': '3560 24th St', 'address2': 'Ste 3', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3560 24th St', 'Ste 3', 'San Francisco, CA 94110']}",14152006062.0,(415) 200-6062,1560.4384545738446
1366,2634,Arts & Entertainment,theaters,Qx5FqxoH1o6GIcDOPyzQAw,san-francisco-gay-mens-chorus-san-francisco,The Chan National Queer Arts Center,https://s3-media4.fl.yelpcdn.com/bphoto/EpHpfEsY_A5lbN0-WmFTqg/o.jpg,False,https://www.yelp.com/biz/san-francisco-gay-mens-chorus-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,24,"[{'alias': 'theater', 'title': 'Performing Arts'}]",4.9,"{'latitude': 37.7704311, 'longitude': -122.4227909}",[],Free/Unknown,"{'address1': '170 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['170 Valencia St', 'San Francisco, CA 94103']}",14158653650.0,(415) 865-3650,1601.3506495620138
1367,2635,Arts & Entertainment,theaters,zscGnDKjMqsjJimWjKLbCQ,victoria-theatre-san-francisco,Victoria Theatre,https://s3-media2.fl.yelpcdn.com/bphoto/f9nnLgFozQl8ZBZ9KYJZZw/o.jpg,False,https://www.yelp.com/biz/victoria-theatre-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,91,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'movietheaters', 'title': 'Cinema'}]",4.0,"{'latitude': 37.7648582458496, 'longitude': -122.41886138916}",[],Free/Unknown,"{'address1': '2961 16th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['2961 16th St', 'San Francisco, CA 94103']}",14158637576.0,(415) 863-7576,1604.3053671136342
1368,2636,Arts & Entertainment,theaters,ojs7djrZ2b_cp8vxFC544g,jerry-springer-the-opera-san-francisco-2,Jerry Springer The Opera,https://s3-media3.fl.yelpcdn.com/bphoto/nXDkkW8Hj_1i8oxUIGOawA/o.jpg,False,https://www.yelp.com/biz/jerry-springer-the-opera-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,2,"[{'alias': 'theater', 'title': 'Performing Arts'}]",4.0,"{'latitude': 37.76485, 'longitude': -122.41886}",[],Free/Unknown,"{'address1': '2961 16th St', 'address2': '', 'address3': 'Ray of Light Theatre', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['2961 16th St', 'Ray of Light Theatre', 'San Francisco, CA 94103']}",,,1604.3053671136342
1370,2638,Arts & Entertainment,theaters,40V9GHHln5S0_etTlX456w,ray-of-light-theatre-san-francisco,Ray of Light Theatre,https://s3-media1.fl.yelpcdn.com/bphoto/IkI4bs3_-MOlWDV5p7heqA/o.jpg,False,https://www.yelp.com/biz/ray-of-light-theatre-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,27,"[{'alias': 'theater', 'title': 'Performing Arts'}]",4.6,"{'latitude': 37.764859, 'longitude': -122.418865}",[],Free/Unknown,"{'address1': '2961 16th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['2961 16th St', 'San Francisco, CA 94103']}",14156907658.0,(415) 690-7658,1607.0527845656673
1372,2640,Arts & Entertainment,theaters,7ABIr02cQxbERa1UYD3-Ag,sf-lgbt-center-san-francisco,SF LGBT Center,https://s3-media2.fl.yelpcdn.com/bphoto/Qf7BOihdo3V_W9oVa88BLQ/o.jpg,False,https://www.yelp.com/biz/sf-lgbt-center-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,86,"[{'alias': 'nonprofit', 'title': 'Community Service/Non-Profit'}, {'alias': 'culturalcenter', 'title': 'Cultural Center'}]",4.2,"{'latitude': 37.7717699, 'longitude': -122.42402}",[],Free/Unknown,"{'address1': '1800 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['1800 Market St', 'San Francisco, CA 94102']}",14158655555.0,(415) 865-5555,1621.8960848037837
1373,2642,Arts & Entertainment,theaters,Nfjfb83Ufyjlvfzxrx9ZTw,the-independent-movie-night-san-francisco,The Independent Movie Night,,False,https://www.yelp.com/biz/the-independent-movie-night-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,12,"[{'alias': 'movietheaters', 'title': 'Cinema'}]",3.9,"{'latitude': 37.77553, 'longitude': -122.43751}",[],Free/Unknown,"{'address1': '628 Divisadero St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['628 Divisadero St', 'San Francisco, CA 94117']}",14157711422.0,(415) 771-1422,1631.0044493516923
1375,2644,Arts & Entertainment,theaters,LMFYlkz3jLQ74x__x_pAUg,free-gold-watch-san-francisco,Free Gold Watch,https://s3-media2.fl.yelpcdn.com/bphoto/SpGFqy3Qu6MqENf-_EYB1Q/o.jpg,False,https://www.yelp.com/biz/free-gold-watch-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,168,"[{'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'arcades', 'title': 'Arcades'}]",4.8,"{'latitude': 37.7682374417782, 'longitude': -122.452724128962}",[],Free/Unknown,"{'address1': '1767 Waller St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['1767 Waller St', 'San Francisco, CA 94117']}",14158764444.0,(415) 876-4444,1640.6835405980682
1376,2645,Arts & Entertainment,theaters,hpPaHc7Puu0CSFN6H1eE2A,ann-marie-productions-san-francisco,Ann Marie Productions,,False,https://www.yelp.com/biz/ann-marie-productions-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'arts', 'title': 'Arts & Entertainment'}]",5.0,"{'latitude': 37.76537, 'longitude': -122.41823}",[],Free/Unknown,"{'address1': '2940 16th St', 'address2': '', 'address3': 'El Teatro de la Esperanza', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['2940 16th St', 'El Teatro de la Esperanza', 'San Francisco, CA 94103']}",,,1665.4111049115097
1377,2646,Arts & Entertainment,theaters,4hHv26oefpO1oZz3CPj6zw,mojo-theatre-san-francisco,Mojo Theatre,https://s3-media3.fl.yelpcdn.com/bphoto/bpNvmMt6wxnMviQsEgM_AQ/o.jpg,False,https://www.yelp.com/biz/mojo-theatre-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,5,"[{'alias': 'theater', 'title': 'Performing Arts'}]",4.8,"{'latitude': 37.765253, 'longitude': -122.418319}",[],Free/Unknown,"{'address1': '2940 16th St', 'address2': 'Ste 217', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2940 16th St', 'Ste 217', 'San Francisco, CA 94110']}",14158306426.0,(415) 830-6426,1665.463716496916
1378,2647,Arts & Entertainment,theaters,99hN0vM7fuuVvQmcr2bw4g,theatre-rhinoceros-san-francisco,Theatre Rhinoceros,https://s3-media1.fl.yelpcdn.com/bphoto/YnzA2sJLbONQ4MRdRcrq0w/o.jpg,False,https://www.yelp.com/biz/theatre-rhinoceros-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,19,"[{'alias': 'theater', 'title': 'Performing Arts'}]",3.7,"{'latitude': 37.76537, 'longitude': -122.41823}",[],Free/Unknown,"{'address1': '2926 16th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['2926 16th St', 'San Francisco, CA 94103']}",14155524100.0,(415) 552-4100,1665.62977791816
1379,2648,Arts & Entertainment,theaters,UjSFqLGkiPxdG-sYMLHDFg,theatre-flamenco-san-francisco,Theatre Flamenco,https://s3-media3.fl.yelpcdn.com/bphoto/9CBcwefpTGEtCEF_VmI_zg/o.jpg,False,https://www.yelp.com/biz/theatre-flamenco-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,8,"[{'alias': 'theater', 'title': 'Performing Arts'}]",3.8,"{'latitude': 37.76241, 'longitude': -122.41757}",[],Free/Unknown,"{'address1': '670 S Van Ness Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['670 S Van Ness Ave', 'San Francisco, CA 94110']}",14158729122.0,(415) 872-9122,1667.7626560268277
1380,2649,Arts & Entertainment,theaters,Kwq1Lyn_Z8GKvN26DLCjHg,alamo-square-movie-night-san-francisco,Alamo Square Movie Night,https://s3-media3.fl.yelpcdn.com/bphoto/iLXCA6YYJ8cElakhiPHiag/o.jpg,False,https://www.yelp.com/biz/alamo-square-movie-night-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,2,"[{'alias': 'movietheaters', 'title': 'Cinema'}]",5.0,"{'latitude': 37.7756101638079, 'longitude': -122.432830184698}",[],Free/Unknown,"{'address1': 'Steiner St & Hayes St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94116', 'country': 'US', 'state': 'CA', 'display_address': ['Steiner St & Hayes St', 'San Francisco, CA 94116']}",,,1668.8498013523697
1383,2667,Arts & Entertainment,galleries,kqQhYsIegjI55CDzdO_E7Q,harvey-milk-photo-center-san-francisco,Harvey Milk Photo Center,https://s3-media3.fl.yelpcdn.com/bphoto/X2eZsgJmjKC_mhJh360CUw/o.jpg,False,https://www.yelp.com/biz/harvey-milk-photo-center-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,47,"[{'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'photographystores', 'title': 'Photography Stores & Services'}, {'alias': 'artclasses', 'title': 'Art Classes'}]",4.4,"{'latitude': 37.7698303, 'longitude': -122.4340446}",[],$,"{'address1': '50 Scott St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['50 Scott St', 'San Francisco, CA 94117']}",14155549522.0,(415) 554-9522,1015.2785227648732
1408,2703,Arts & Entertainment,cinemas,-4-L1lsnJNLbCH-tO23b8w,s-f-frozen-film-festival-san-francisco,S.F. Frozen Film Festival,https://s3-media1.fl.yelpcdn.com/bphoto/lQB2aTPHP5v7clGrIqeriQ/o.jpg,False,https://www.yelp.com/biz/s-f-frozen-film-festival-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,2,"[{'alias': 'movietheaters', 'title': 'Cinema'}]",5.0,"{'latitude': 37.7646217346191, 'longitude': -122.422416687012}",[],Free/Unknown,"{'address1': '3117 16th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['3117 16th St', 'San Francisco, CA 94103']}",14158461375.0,(415) 846-1375,1301.2156883654318
1409,2705,Arts & Entertainment,cinemas,gQ-n3vkFrEW5LV5b7DjXig,talkies-comedy-san-francisco,Talkies Comedy,https://s3-media1.fl.yelpcdn.com/bphoto/WjIr98XKzOp2w-a1dY1Rzw/o.jpg,False,https://www.yelp.com/biz/talkies-comedy-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'comedyclubs', 'title': 'Comedy Clubs'}, {'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'movietheaters', 'title': 'Cinema'}]",5.0,"{'latitude': 37.7646217346191, 'longitude': -122.422416687012}",[],$,"{'address1': '3117 16th St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['3117 16th St', 'San Francisco, CA 94103']}",14158631087.0,(415) 863-1087,1301.2156883654318
1410,2707,Arts & Entertainment,cinemas,na4xQB_-dOM3BD5P7GN45w,the-movie-bus-san-francisco,The Movie Bus,,False,https://www.yelp.com/biz/the-movie-bus-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'movietheaters', 'title': 'Cinema'}]",3.0,"{'latitude': 37.7592269, 'longitude': -122.4211567}",[],Free/Unknown,"{'address1': '853 Valencia St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['853 Valencia St', 'San Francisco, CA 94110']}",,,1364.059389538988
1411,2708,Arts & Entertainment,cinemas,QyxfQBbkAHjhx6R3GcUIsw,craig-balwins-other-cinema-san-francisco,Craig Balwin's Other Cinema,https://s3-media3.fl.yelpcdn.com/bphoto/P_jQenUxobOVTp8SXEjyIQ/o.jpg,False,https://www.yelp.com/biz/craig-balwins-other-cinema-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'movietheaters', 'title': 'Cinema'}]",4.0,"{'latitude': 37.757106, 'longitude': -122.421471}",[],Free/Unknown,"{'address1': '992 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['992 Valencia St', 'San Francisco, CA 94110']}",,,1382.470941023878
1412,2716,Arts & Entertainment,cinemas,_OpaTEQ4xAc-XNOpkWmGZA,peephole-cinema-san-francisco-san-francisco,Peephole Cinema - San Francisco,https://s3-media2.fl.yelpcdn.com/bphoto/PlF960wxmalHhwf3_JznqQ/o.jpg,False,https://www.yelp.com/biz/peephole-cinema-san-francisco-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,2,"[{'alias': 'movietheaters', 'title': 'Cinema'}]",4.0,"{'latitude': 37.749235, 'longitude': -122.419913}",[],Free/Unknown,"{'address1': '280 Orange Aly', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['280 Orange Aly', 'San Francisco, CA 94110']}",,,1947.3170951124507
1413,2717,Arts & Entertainment,cinemas,YEr73CPXpaXRIQUSKJniew,proxy-san-francisco,PROXY,https://s3-media4.fl.yelpcdn.com/bphoto/9eKXI39Fc2iM30jgkQrVeQ/o.jpg,False,https://www.yelp.com/biz/proxy-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,9,"[{'alias': 'outdoormovies', 'title': 'Outdoor Movies'}]",4.4,"{'latitude': 37.7765627915266, 'longitude': -122.424106456913}",[],Free/Unknown,"{'address1': '432 Octavia Blvd', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['432 Octavia Blvd', 'San Francisco, CA 94102']}",15106442400.0,(510) 644-2400,2051.855156978742
1414,2719,Arts & Entertainment,cinemas,9B4MobBJeo58QcPP36cXpA,left-coast-films-san-francisco,Left Coast Films,,False,https://www.yelp.com/biz/left-coast-films-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'movietheaters', 'title': 'Cinema'}]",1.0,"{'latitude': 37.7771186828613, 'longitude': -122.419639587402}",[],Free/Unknown,"{'address1': '', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA']}",14158249114.0,(415) 824-9114,2162.186714403771
1415,2720,Arts & Entertainment,cinemas,PgiWQ2p_kZSUVBQHoJ1kJw,san-francisco-international-festival-of-short-films-san-francisco,San Francisco International Festival of Short Films,,False,https://www.yelp.com/biz/san-francisco-international-festival-of-short-films-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'movietheaters', 'title': 'Cinema'}]",4.0,"{'latitude': None, 'longitude': None}",[],Free/Unknown,"{'address1': '', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA']}",,,2162.186714403771
1416,2721,Arts & Entertainment,cinemas,5LrAs7H99gqAhlNCW-2ZPA,project-artaud-san-francisco,Project Artaud,,False,https://www.yelp.com/biz/project-artaud-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'movietheaters', 'title': 'Cinema'}]",3.0,"{'latitude': 37.7630500495434, 'longitude': -122.412106767297}",[],Free/Unknown,"{'address1': '499 Alabama St', 'address2': 'Apt 309', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['499 Alabama St', 'Apt 309', 'San Francisco, CA 94110']}",14156214240.0,(415) 621-4240,2169.6610090395307
1417,2722,Arts & Entertainment,cinemas,JxpeQDt20clSqfrTaruJZw,mobmov-san-francisco,MobMov,,False,https://www.yelp.com/biz/mobmov-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'movietheaters', 'title': 'Cinema'}]",5.0,"{'latitude': 37.775, 'longitude': -122.418333}",[],Free/Unknown,"{'address1': '', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94199', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94199']}",,,2234.618291451653
1418,2723,Arts & Entertainment,cinemas,uh13LXq_ffa1UJVQq1Ej8g,streat-flicks-san-francisco,Streat Flicks,,False,https://www.yelp.com/biz/streat-flicks-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'outdoormovies', 'title': 'Outdoor Movies'}]",4.0,"{'latitude': 37.769777, 'longitude': -122.411897}",[],Free/Unknown,"{'address1': '428 11th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['428 11th St', 'San Francisco, CA 94103']}",,,2373.074583287781
