,Category,Subcategory,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
2624,Arts & Entertainment,theaters,3Nt6JcPYRitVoHLyh53_kg,elizabeth-rose-psychic-and-tarot-san-francisco,Elizabeth Rose Psychic & Tarot,https://s3-media3.fl.yelpcdn.com/bphoto/h4j4QozCq_A8Ueus1IAfug/o.jpg,False,https://www.yelp.com/biz/elizabeth-rose-psychic-and-tarot-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,42,"[{'alias': 'psychic_astrology', 'title': 'Supernatural Readings'}]",4.7,"{'latitude': 37.7574103, 'longitude': -122.4212864}",[],,"{'address1': '970 Valencia', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['970 Valencia', 'San Francisco, CA 94110']}",+14153505608,(415) 350-5608,1388.0966738628879
2625,Arts & Entertainment,theaters,E0NCXPCcIBH6kryRMcu-Nw,nicolas-aliaga-voice-teacher-san-francisco,Nicolas Aliaga Voice Teacher,https://s3-media1.fl.yelpcdn.com/bphoto/NMRdfy-RhkycOM-P__ltog/o.jpg,False,https://www.yelp.com/biz/nicolas-aliaga-voice-teacher-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'opera', 'title': 'Opera & Ballet'}]",5.0,"{'latitude': 37.750744, 'longitude': -122.446793}",[],,"{'address1': '45 Crestline Dr', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94131', 'country': 'US', 'state': 'CA', 'display_address': ['45 Crestline Dr', 'San Francisco, CA 94131']}",+14156378114,(415) 637-8114,1450.0888386252675
2626,Arts & Entertainment,theaters,TAYVMvpujpvcTzPI-dyEWw,the-marsh-san-francisco,The Marsh,https://s3-media4.fl.yelpcdn.com/bphoto/xa9dBjosHAa9bNBoWCYTBg/o.jpg,False,https://www.yelp.com/biz/the-marsh-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,102,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.6,"{'latitude': 37.755733, 'longitude': -122.4212321}",[],,"{'address1': '1062 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['1062 Valencia St', 'San Francisco, CA 94110']}",+14152823055,(415) 282-3055,1455.713701261814
2627,Arts & Entertainment,theaters,04TBLsrEQBtX0hfILq4z2A,american-indian-film-institute-san-francisco-2,American Indian Film Institute,https://s3-media4.fl.yelpcdn.com/bphoto/H3aelH7S0Wb6CjfEdJOGdg/o.jpg,False,https://www.yelp.com/biz/american-indian-film-institute-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'movietheaters', 'title': 'Cinema'}]",4.0,"{'latitude': 37.7675856, 'longitude': -122.4219505}",[],,"{'address1': '333 Valencia St', 'address2': 'Ste 322', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['333 Valencia St', 'Ste 322', 'San Francisco, CA 94103']}",+14155540525,(415) 554-0525,1488.5797820553255
2628,Arts & Entertainment,theaters,iAtZM8PGfmelxMW54gmiAA,bay-area-young-positives-san-francisco,Bay Area Young Positives,,False,https://www.yelp.com/biz/bay-area-young-positives-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,2,"[{'alias': 'social_clubs', 'title': 'Social Clubs'}]",5.0,"{'latitude': 37.7738036, 'longitude': -122.4309706}",[],,"{'address1': '701 Oak St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['701 Oak St', 'San Francisco, CA 94117']}",+14154871616,(415) 487-1616,1513.1869286830088
2629,Arts & Entertainment,theaters,BsMFSE3-V5qUosWbTLL6nw,another-hole-in-the-head-san-francisco,Another Hole in the Head,https://s3-media2.fl.yelpcdn.com/bphoto/UuIKwH6YjvtWpXiKXSJxuw/o.jpg,False,https://www.yelp.com/biz/another-hole-in-the-head-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,4,"[{'alias': 'movietheaters', 'title': 'Cinema'}]",5.0,"{'latitude': 37.7745704650879, 'longitude': -122.437370300293}",[],,"{'address1': '530 Divisadero St', 'address2': 'Ste 183', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['530 Divisadero St', 'Ste 183', 'San Francisco, CA 94117']}",+14158203907,(415) 820-3907,1521.8430360595714
2630,Arts & Entertainment,theaters,rxLLCfm_KXvfSmk95dayww,more-human-than-human-san-francisco,More Human Than Human,,False,https://www.yelp.com/biz/more-human-than-human-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'theater', 'title': 'Performing Arts'}]",3.0,"{'latitude': 37.7608546614647, 'longitude': -122.419221997261}",[],,"{'address1': '2263 Mission St', 'address2': 'The Dark Room Theater', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2263 Mission St', 'The Dark Room Theater', 'San Francisco, CA 94110']}",+14154017987,(415) 401-7987,1524.412272067267
2631,Arts & Entertainment,theaters,OHhiZlZ6QlYaJTvlvqoZKQ,volare-variety-san-francisco,Volare Variety,https://s3-media1.fl.yelpcdn.com/bphoto/U4iYKhMKwSJjWcgs1b2qHQ/o.jpg,False,https://www.yelp.com/biz/volare-variety-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,5,"[{'alias': 'theater', 'title': 'Performing Arts'}]",5.0,"{'latitude': 37.7650486032696, 'longitude': -122.419666294358}",[],,"{'address1': '16TH And Mission', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['16TH And Mission', 'San Francisco, CA 94103']}",+14158575819,(415) 857-5819,1543.1972247053457
2632,Arts & Entertainment,theaters,_y-uYIkFdO-2NK0k0FU51g,instrumental-theatre-san-francisco,Instrumental Theatre,https://s3-media2.fl.yelpcdn.com/bphoto/R7DQ6TkVwCetTKWG15vdSQ/o.jpg,False,https://www.yelp.com/biz/instrumental-theatre-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,2,"[{'alias': 'theater', 'title': 'Performing Arts'}]",5.0,"{'latitude': 37.752102, 'longitude': -122.422615}",[],,"{'address1': '3560 24th St', 'address2': 'Ste 3', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3560 24th St', 'Ste 3', 'San Francisco, CA 94110']}",+14152006062,(415) 200-6062,1560.4384545738446
2634,Arts & Entertainment,theaters,Qx5FqxoH1o6GIcDOPyzQAw,san-francisco-gay-mens-chorus-san-francisco,The Chan National Queer Arts Center,https://s3-media4.fl.yelpcdn.com/bphoto/EpHpfEsY_A5lbN0-WmFTqg/o.jpg,False,https://www.yelp.com/biz/san-francisco-gay-mens-chorus-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,24,"[{'alias': 'theater', 'title': 'Performing Arts'}]",4.9,"{'latitude': 37.7704311, 'longitude': -122.4227909}",[],,"{'address1': '170 Valencia St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['170 Valencia St', 'San Francisco, CA 94103']}",+14158653650,(415) 865-3650,1601.3506495620138
2635,Arts & Entertainment,theaters,zscGnDKjMqsjJimWjKLbCQ,victoria-theatre-san-francisco,Victoria Theatre,https://s3-media2.fl.yelpcdn.com/bphoto/f9nnLgFozQl8ZBZ9KYJZZw/o.jpg,False,https://www.yelp.com/biz/victoria-theatre-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,91,"[{'alias': 'theater', 'title': 'Performing Arts'}, {'alias': 'movietheaters', 'title': 'Cinema'}]",4.0,"{'latitude': 37.7648582458496, 'longitude': -122.41886138916}",[],,"{'address1': '2961 16th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['2961 16th St', 'San Francisco, CA 94103']}",+14158637576,(415) 863-7576,1604.3053671136342
2636,Arts & Entertainment,theaters,ojs7djrZ2b_cp8vxFC544g,jerry-springer-the-opera-san-francisco-2,Jerry Springer The Opera,https://s3-media3.fl.yelpcdn.com/bphoto/nXDkkW8Hj_1i8oxUIGOawA/o.jpg,False,https://www.yelp.com/biz/jerry-springer-the-opera-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,2,"[{'alias': 'theater', 'title': 'Performing Arts'}]",4.0,"{'latitude': 37.76485, 'longitude': -122.41886}",[],,"{'address1': '2961 16th St', 'address2': '', 'address3': 'Ray of Light Theatre', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['2961 16th St', 'Ray of Light Theatre', 'San Francisco, CA 94103']}",,,1604.3053671136342
2637,Arts & Entertainment,theaters,80aWVck8jXMT0LvnfAwbqw,alamo-drafthouse-cinema-new-mission-san-francisco,Alamo Drafthouse Cinema New Mission,https://s3-media2.fl.yelpcdn.com/bphoto/g3WFPffLGnNzPYktobrh6g/o.jpg,False,https://www.yelp.com/biz/alamo-drafthouse-cinema-new-mission-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1004,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'movietheaters', 'title': 'Cinema'}, {'alias': 'dinnertheater', 'title': 'Dinner Theater'}]",3.6,"{'latitude': 37.7564128, 'longitude': -122.4191011}","['delivery', 'pickup']",$$,"{'address1': '2550 Mission St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2550 Mission St', 'San Francisco, CA 94110']}",+14155495959,(415) 549-5959,1604.4293193337392
2638,Arts & Entertainment,theaters,40V9GHHln5S0_etTlX456w,ray-of-light-theatre-san-francisco,Ray of Light Theatre,https://s3-media1.fl.yelpcdn.com/bphoto/IkI4bs3_-MOlWDV5p7heqA/o.jpg,False,https://www.yelp.com/biz/ray-of-light-theatre-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,27,"[{'alias': 'theater', 'title': 'Performing Arts'}]",4.6,"{'latitude': 37.764859, 'longitude': -122.418865}",[],,"{'address1': '2961 16th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['2961 16th St', 'San Francisco, CA 94103']}",+14156907658,(415) 690-7658,1607.0527845656673
2639,Arts & Entertainment,theaters,ExzkQanqj1ATIGkdqgp8Ew,emporium-san-francisco-san-francisco-2,Emporium Arcade Bar,https://s3-media2.fl.yelpcdn.com/bphoto/PCx3E6NyQEqXcqgnS2GuRw/o.jpg,False,https://www.yelp.com/biz/emporium-san-francisco-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,654,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'arcades', 'title': 'Arcades'}]",3.9,"{'latitude': 37.77532, 'longitude': -122.43744}",[],$$,"{'address1': '616 Divisadero St', 'address2': '', 'address3': None, 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['616 Divisadero St', 'San Francisco, CA 94117']}",+17736977922,(773) 697-7922,1609.135927636759
2640,Arts & Entertainment,theaters,7ABIr02cQxbERa1UYD3-Ag,sf-lgbt-center-san-francisco,SF LGBT Center,https://s3-media2.fl.yelpcdn.com/bphoto/Qf7BOihdo3V_W9oVa88BLQ/o.jpg,False,https://www.yelp.com/biz/sf-lgbt-center-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,86,"[{'alias': 'nonprofit', 'title': 'Community Service/Non-Profit'}, {'alias': 'culturalcenter', 'title': 'Cultural Center'}]",4.2,"{'latitude': 37.7717699, 'longitude': -122.42402}",[],,"{'address1': '1800 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94102', 'country': 'US', 'state': 'CA', 'display_address': ['1800 Market St', 'San Francisco, CA 94102']}",+14158655555,(415) 865-5555,1621.8960848037837
2642,Arts & Entertainment,theaters,Nfjfb83Ufyjlvfzxrx9ZTw,the-independent-movie-night-san-francisco,The Independent Movie Night,,False,https://www.yelp.com/biz/the-independent-movie-night-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,12,"[{'alias': 'movietheaters', 'title': 'Cinema'}]",3.9,"{'latitude': 37.77553, 'longitude': -122.43751}",[],,"{'address1': '628 Divisadero St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['628 Divisadero St', 'San Francisco, CA 94117']}",+14157711422,(415) 771-1422,1631.0044493516925
2643,Arts & Entertainment,theaters,CIzvy_xvxBScY-WKCe0KqA,aspect-framing-studio-and-art-gallery-san-francisco-2,Aspect Framing Studio and Art Gallery,https://s3-media1.fl.yelpcdn.com/bphoto/upLZbfBKgMTJ5VCEIkS-xw/o.jpg,False,https://www.yelp.com/biz/aspect-framing-studio-and-art-gallery-san-francisco-2?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,152,"[{'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'framing', 'title': 'Framing'}]",4.9,"{'latitude': 37.766758138151665, 'longitude': -122.4535437}",[],$$,"{'address1': '520 Frederick St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['520 Frederick St', 'San Francisco, CA 94117']}",+14155633596,(415) 563-3596,1637.982168190068
2644,Arts & Entertainment,theaters,LMFYlkz3jLQ74x__x_pAUg,free-gold-watch-san-francisco,Free Gold Watch,https://s3-media2.fl.yelpcdn.com/bphoto/SpGFqy3Qu6MqENf-_EYB1Q/o.jpg,False,https://www.yelp.com/biz/free-gold-watch-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,168,"[{'alias': 'copyshops', 'title': 'Printing Services'}, {'alias': 'arcades', 'title': 'Arcades'}]",4.8,"{'latitude': 37.7682374417782, 'longitude': -122.452724128962}",[],,"{'address1': '1767 Waller St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['1767 Waller St', 'San Francisco, CA 94117']}",+14158764444,(415) 876-4444,1640.6835405980682
2645,Arts & Entertainment,theaters,hpPaHc7Puu0CSFN6H1eE2A,ann-marie-productions-san-francisco,Ann Marie Productions,,False,https://www.yelp.com/biz/ann-marie-productions-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'arts', 'title': 'Arts & Entertainment'}]",5.0,"{'latitude': 37.76537, 'longitude': -122.41823}",[],,"{'address1': '2940 16th St', 'address2': '', 'address3': 'El Teatro de la Esperanza', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['2940 16th St', 'El Teatro de la Esperanza', 'San Francisco, CA 94103']}",,,1665.4111049115095
2646,Arts & Entertainment,theaters,4hHv26oefpO1oZz3CPj6zw,mojo-theatre-san-francisco,Mojo Theatre,https://s3-media3.fl.yelpcdn.com/bphoto/bpNvmMt6wxnMviQsEgM_AQ/o.jpg,False,https://www.yelp.com/biz/mojo-theatre-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,5,"[{'alias': 'theater', 'title': 'Performing Arts'}]",4.8,"{'latitude': 37.765253, 'longitude': -122.418319}",[],,"{'address1': '2940 16th St', 'address2': 'Ste 217', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['2940 16th St', 'Ste 217', 'San Francisco, CA 94110']}",+14158306426,(415) 830-6426,1665.463716496916
2647,Arts & Entertainment,theaters,99hN0vM7fuuVvQmcr2bw4g,theatre-rhinoceros-san-francisco,Theatre Rhinoceros,https://s3-media1.fl.yelpcdn.com/bphoto/YnzA2sJLbONQ4MRdRcrq0w/o.jpg,False,https://www.yelp.com/biz/theatre-rhinoceros-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,19,"[{'alias': 'theater', 'title': 'Performing Arts'}]",3.7,"{'latitude': 37.76537, 'longitude': -122.41823}",[],,"{'address1': '2926 16th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94103', 'country': 'US', 'state': 'CA', 'display_address': ['2926 16th St', 'San Francisco, CA 94103']}",+14155524100,(415) 552-4100,1665.62977791816
2648,Arts & Entertainment,theaters,UjSFqLGkiPxdG-sYMLHDFg,theatre-flamenco-san-francisco,Theatre Flamenco,https://s3-media3.fl.yelpcdn.com/bphoto/9CBcwefpTGEtCEF_VmI_zg/o.jpg,False,https://www.yelp.com/biz/theatre-flamenco-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,8,"[{'alias': 'theater', 'title': 'Performing Arts'}]",3.8,"{'latitude': 37.76241, 'longitude': -122.41757}",[],,"{'address1': '670 S Van Ness Ave', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['670 S Van Ness Ave', 'San Francisco, CA 94110']}",+14158729122,(415) 872-9122,1667.7626560268275
2649,Arts & Entertainment,theaters,Kwq1Lyn_Z8GKvN26DLCjHg,alamo-square-movie-night-san-francisco,Alamo Square Movie Night,https://s3-media3.fl.yelpcdn.com/bphoto/iLXCA6YYJ8cElakhiPHiag/o.jpg,False,https://www.yelp.com/biz/alamo-square-movie-night-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,2,"[{'alias': 'movietheaters', 'title': 'Cinema'}]",5.0,"{'latitude': 37.7756101638079, 'longitude': -122.432830184698}",[],,"{'address1': 'Steiner St & Hayes St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94116', 'country': 'US', 'state': 'CA', 'display_address': ['Steiner St & Hayes St', 'San Francisco, CA 94116']}",,,1668.8498013523697
2664,Arts & Entertainment,galleries,E9T2ivuklyWmz5awa0klXw,underglass-custom-framing-san-francisco,Underglass Custom Framing,https://s3-media4.fl.yelpcdn.com/bphoto/LtsMaVZVDqUDfkkwhDv2qg/o.jpg,False,https://www.yelp.com/biz/underglass-custom-framing-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,145,"[{'alias': 'framing', 'title': 'Framing'}]",4.6,"{'latitude': 37.76507, 'longitude': -122.43171}",[],$$$,"{'address1': '2239 Market St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['2239 Market St', 'San Francisco, CA 94114']}",+14152529844,(415) 252-9844,623.219021111434
2665,Arts & Entertainment,galleries,kkcYrDcsHQLfqflfbPvGXA,mash-transit-san-francisco,MASH Transit,https://s3-media3.fl.yelpcdn.com/bphoto/7L-qYSib30hai_kA2Zmx7g/o.jpg,False,https://www.yelp.com/biz/mash-transit-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,33,"[{'alias': 'bikes', 'title': 'Bikes'}]",4.5,"{'latitude': 37.7646063071838, 'longitude': -122.430967712967}",[],$$$,"{'address1': '284 Sanchez St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['284 Sanchez St', 'San Francisco, CA 94114']}",+14154486611,(415) 448-6611,633.9622377497511
2667,Arts & Entertainment,galleries,kqQhYsIegjI55CDzdO_E7Q,harvey-milk-photo-center-san-francisco,Harvey Milk Photo Center,https://s3-media3.fl.yelpcdn.com/bphoto/X2eZsgJmjKC_mhJh360CUw/o.jpg,False,https://www.yelp.com/biz/harvey-milk-photo-center-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,47,"[{'alias': 'galleries', 'title': 'Art Galleries'}, {'alias': 'photographystores', 'title': 'Photography Stores & Services'}, {'alias': 'artclasses', 'title': 'Art Classes'}]",4.4,"{'latitude': 37.7698303, 'longitude': -122.4340446}",[],$,"{'address1': '50 Scott St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['50 Scott St', 'San Francisco, CA 94117']}",+14155549522,(415) 554-9522,1015.2785227648733
2668,Arts & Entertainment,galleries,vHgGjSKnRnyohHdGdSFXpg,intuitive-tarot-readings-by-jeannie-san-francisco,Intuitive Tarot Readings by Jeannie,https://s3-media3.fl.yelpcdn.com/bphoto/7bHQyLpUHhj3ZRe3_MnZoQ/o.jpg,False,https://www.yelp.com/biz/intuitive-tarot-readings-by-jeannie-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,31,"[{'alias': 'psychics', 'title': 'Psychics'}]",4.6,"{'latitude': 37.7574909939373, 'longitude': -122.425599384656}",[],,"{'address1': '', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['San Francisco, CA 94110']}",+14152673970,(415) 267-3970,1026.1744626429559
2669,Arts & Entertainment,galleries,ugk83kOwACQdtT8h4b1ZzQ,smith-and-co-san-francisco,Smith & Co.,https://s3-media4.fl.yelpcdn.com/bphoto/aIrVhvdyN3jfE-bjuwDpnQ/o.jpg,False,https://www.yelp.com/biz/smith-and-co-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,1,"[{'alias': 'galleries', 'title': 'Art Galleries'}]",5.0,"{'latitude': 37.7703628540039, 'longitude': -122.438278198242}",[],,"{'address1': '888 Waller St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94117', 'country': 'US', 'state': 'CA', 'display_address': ['888 Waller St', 'San Francisco, CA 94117']}",+14156218608,(415) 621-8608,1066.9906259256643
2670,Arts & Entertainment,galleries,VgnGPv4w58rr8JmpQ04N_w,super7-san-francisco,Super7,https://s3-media4.fl.yelpcdn.com/bphoto/sXFdnOh0iqWj0TJkOLln3g/o.jpg,False,https://www.yelp.com/biz/super7-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,37,"[{'alias': 'toys', 'title': 'Toy Stores'}, {'alias': 'hobbyshops', 'title': 'Hobby Shops'}, {'alias': 'menscloth', 'title': ""Men's Clothing""}]",4.2,"{'latitude': 37.7646660804749, 'longitude': -122.425232157111}",[],$$,"{'address1': '3253 16th St', 'address2': None, 'address3': '', 'city': 'San Francisco', 'zip_code': '94110', 'country': 'US', 'state': 'CA', 'display_address': ['3253 16th St', 'San Francisco, CA 94110']}",+14153747190,(415) 374-7190,1068.4231161974967
2671,Arts & Entertainment,galleries,ew0WmCYBkDOIzeeA7PIFcA,russo-music-san-francisco,Russo Music,https://s3-media2.fl.yelpcdn.com/bphoto/qLUXTcT5nhOrPhriLY7D1w/o.jpg,False,https://www.yelp.com/biz/russo-music-san-francisco?adjust_creative=UrTih-vsDBnP_I6A9R91yg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=UrTih-vsDBnP_I6A9R91yg,42,"[{'alias': 'musicalinstrumentsandteachers', 'title': 'Musical Instruments & Teachers'}, {'alias': 'musicinstrumentservices', 'title': 'Musical Instrument Services'}, {'alias': 'summer_camps', 'title': 'Summer Camps'}]",3.7,"{'latitude': 37.751576, 'longitude': -122.433475}",[],$$,"{'address1': '4072 24th St', 'address2': '', 'address3': '', 'city': 'San Francisco', 'zip_code': '94114', 'country': 'US', 'state': 'CA', 'display_address': ['4072 24th St', 'San Francisco, CA 94114']}",+14156553136,(415) 655-3136,1069.133074205716
